1705,4,2,1,1,3,1,1
1706,2,4,4,1,3,1,1
1707,3,2,1,3,3,3,1
1708,1,3,4,1,1,1,1
1709,1,1,3,1,1,2,1
1710,2,4,3,1,3,2,1
1711,4,3,2,1,3,2,1
1712,2,1,4,1,3,2,1
1713,4,3,1,2,3,3,1
1714,4,1,2,3,1,2,2
1715,3,4,2,2,2,2,4
1716,1,1,3,2,2,3,1
1717,1,3,1,2,1,2,2
1718,3,1,3,2,2,3,1
1719,3,4,2,3,1,3,1
1720,3,3,2,3,3,1,2
1721,3,4,1,3,3,1,4
1722,1,1,3,3,1,3,1
1723,2,3,4,1,3,1,1
1724,4,4,1,1,3,1,1
1725,2,2,3,1,2,2,1
1726,4,1,1,2,1,2,2
